Car Id,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
1279,Volkswagen Polo 1.5 TDI Comfortline,2015,450000,82695,Diesel,Dealer,Manual,First Owner
1280,Ford Figo Diesel EXI,2014,285000,68293,Diesel,Dealer,Manual,Second Owner
1281,Honda Jazz VX CVT,2016,580000,32000,Petrol,Dealer,Automatic,First Owner
1282,Maruti Swift Dzire Tour LDI,2014,300000,190621,Diesel,Dealer,Manual,First Owner
1283,Hyundai Verna CRDi 1.6 SX Option,2018,1200000,60000,Diesel,Individual,Manual,First Owner
1284,Maruti 800 Std MPFi,2006,78000,64700,Petrol,Individual,Manual,First Owner
1285,Maruti 800 AC,2002,65000,100000,Petrol,Individual,Manual,Second Owner
1286,Tata Zest Quadrajet 1.3 75PS XE,2016,400000,88470,Diesel,Individual,Manual,First Owner
1287,Hyundai Verna 1.6 CRDI SX Option,2016,850000,75000,Diesel,Individual,Manual,First Owner
1288,Volkswagen Vento Diesel Highline,2013,450000,120000,Diesel,Individual,Manual,Second Owner
1289,Mercedes-Benz E-Class E250 CDI Blue Efficiency,2012,2500000,35000,Diesel,Individual,Automatic,First Owner
1290,Toyota Etios 1.4 VXD,2017,780000,70000,Diesel,Individual,Manual,First Owner
1291,Toyota Fortuner 2.8 2WD AT BSIV,2017,3200000,57000,Diesel,Individual,Automatic,First Owner
1292,Maruti Alto 800 VXI,2020,350000,1000,Petrol,Individual,Manual,First Owner
1293,Mahindra Quanto C6,2013,285000,120000,Diesel,Individual,Manual,Second Owner
1294,Volkswagen Vento 1.5 TDI Highline,2015,525000,98000,Diesel,Dealer,Manual,First Owner
1295,Maruti Ciaz ZDi,2014,550000,90000,Diesel,Dealer,Manual,Second Owner
1296,Volkswagen Ameo 1.5 TDI Comfortline,2018,580000,70000,Diesel,Individual,Manual,First Owner
1297,Tata Nano CX SE,2013,75000,25000,Petrol,Individual,Manual,Third Owner
1298,Tata Manza Aura Quadrajet,2009,185000,60000,Diesel,Individual,Manual,Third Owner
1299,Maruti Omni E 8 Str STD,2007,110000,90000,Petrol,Individual,Manual,Fourth & Above Owner
1300,Honda City 1.5 EXI,2004,180000,200000,Petrol,Individual,Manual,Second Owner
1301,Volkswagen Polo Diesel Comfortline 1.2L,2010,350000,110000,Diesel,Individual,Manual,Second Owner
1302,Chevrolet Optra 1.6 LS,2005,60000,126000,Petrol,Individual,Manual,Second Owner
1303,Mahindra TUV 300 T10,2018,695000,70000,Diesel,Individual,Manual,First Owner
1304,Mahindra Alturas G4 4X2 AT BSIV,2019,2700000,5000,Diesel,Individual,Automatic,First Owner
1305,Maruti Zen Estilo LX BSIII,2007,135000,74183,Petrol,Individual,Manual,Second Owner
1306,Mahindra Bolero Power Plus Plus AC BSIV PS,2015,640000,70000,Diesel,Individual,Manual,Second Owner
1307,Maruti Alto 800 VXI,2014,160000,90000,Petrol,Individual,Manual,First Owner
1308,Tata Indica LXI,2004,80000,46000,Petrol,Individual,Manual,Second Owner
1309,Maruti Swift Dzire VDI,2013,340000,110000,Diesel,Individual,Manual,Second Owner
1310,Maruti Ritz VDi,2012,110000,80000,Diesel,Individual,Manual,Second Owner
1311,Tata Sumo Gold EX,2013,250000,90000,Diesel,Individual,Manual,Second Owner
1312,Toyota Innova Crysta 2.4 VX MT BSIV,2017,1300000,70000,Diesel,Individual,Manual,First Owner
1313,Mahindra Quanto C6,2014,250000,1,Diesel,Individual,Manual,Second Owner
1314,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2009,450000,192000,Diesel,Individual,Manual,First Owner
1315,Maruti Wagon R LX Minor,2013,240000,70000,Petrol,Individual,Manual,Fourth & Above Owner
1316,Mahindra Bolero DI DX 7 Seater,2007,225000,120000,Diesel,Individual,Manual,Second Owner
1317,Maruti Wagon R VXI Optional,2015,275000,60000,Petrol,Individual,Manual,Second Owner
1318,Tata Sumo Victa CX 7/9 Str BSII,2012,320000,120000,Diesel,Individual,Manual,Second Owner
1319,Maruti Alto LX BSIII,2008,75000,120000,Petrol,Individual,Manual,First Owner
1320,Tata Indica GLS BS IV,2007,85000,50000,Petrol,Individual,Manual,Second Owner
1321,Tata Indica Vista Aqua TDI BSIII,2009,90000,120000,Diesel,Individual,Manual,First Owner
1322,Maruti Wagon R LXI Minor,2007,85000,80000,Petrol,Individual,Manual,Second Owner
1323,Mahindra Scorpio M2DI,2008,350000,80000,Diesel,Individual,Manual,Second Owner
1324,Skoda Superb Elegance 2.0 TDI CR AT,2009,355000,100000,Diesel,Individual,Automatic,Second Owner
1325,Maruti Swift VXI,2020,619000,1500,Petrol,Individual,Manual,First Owner
1326,Jeep Compass 2.0 Longitude Option BSIV,2018,1700000,50000,Diesel,Individual,Manual,First Owner
1327,Tata Indica DL,2006,55000,100000,Diesel,Individual,Manual,Second Owner
1328,Ford Fiesta 1.6 ZXi Leather,2006,95000,83411,Petrol,Individual,Manual,First Owner
1329,Volkswagen Vento Diesel Highline,2011,300000,120000,Diesel,Individual,Manual,Second Owner
1330,Ford Fiesta 1.6 ZXi Leather,2006,81000,83411,Petrol,Individual,Manual,First Owner
1331,Skoda Superb Elegance 2.0 TDI CR AT,2015,1000000,80000,Diesel,Individual,Automatic,Second Owner
1332,Maruti Ertiga VDI,2019,925000,50000,Diesel,Individual,Manual,First Owner
1333,Mahindra Bolero Power Plus Plus AC BSIV PS,2015,450000,40000,Diesel,Individual,Manual,First Owner
1334,Mahindra Scorpio EX,2014,600000,13270,Diesel,Individual,Manual,First Owner
1335,Hyundai Santro Xing XL AT eRLX Euro III,2006,85000,100000,Petrol,Individual,Automatic,Third Owner
1336,Mahindra Thar DI 4X4 PS,2016,700000,50000,Diesel,Individual,Manual,First Owner
1337,Hyundai Grand i10 1.2 Kappa Magna BSIV,2017,486000,26500,Petrol,Individual,Manual,First Owner
1338,Maruti Swift VDI,2013,400000,90000,Diesel,Individual,Manual,First Owner
1339,Ford Fiesta 1.4 Duratec ZXI,2008,120000,100000,Petrol,Individual,Manual,Third Owner
1340,Maruti Alto 800 LXI,2018,275000,35000,Petrol,Individual,Manual,First Owner
1341,Hyundai i20 Asta Option 1.4 CRDi,2016,580000,57000,Diesel,Individual,Manual,First Owner
1342,Maruti Swift Dzire LXI,2015,375000,70000,Petrol,Individual,Manual,First Owner
1343,Maruti Wagon R VXI BS IV with ABS,2015,229999,100000,Petrol,Individual,Manual,Third Owner
1344,Maruti Alto LX,2010,110000,88000,Petrol,Individual,Manual,Second Owner
1345,Maruti Swift Dzire VDI,2017,600000,60000,Diesel,Individual,Manual,First Owner
1346,Maruti A-Star Vxi,2009,120000,76000,Petrol,Individual,Manual,Second Owner
1347,Ford Figo Diesel Titanium,2010,200000,100000,Diesel,Individual,Manual,Second Owner
1348,Hyundai Verna 1.6 SX CRDi (O),2012,450000,110000,Diesel,Individual,Manual,Second Owner
1349,Hyundai Verna 1.6 SX CRDi (O),2012,550000,80000,Diesel,Individual,Manual,Second Owner
1350,Maruti Alto LX,2012,220000,80000,Petrol,Individual,Manual,Second Owner
1351,Maruti 800 EX,2001,40000,30000,Petrol,Individual,Manual,First Owner
1352,Renault KWID Climber 1.0 AMT,2017,300000,20000,Petrol,Individual,Automatic,First Owner
1353,Mahindra Bolero Power Plus SLE,2018,630000,40000,Diesel,Individual,Manual,First Owner
1354,Maruti Swift Dzire VDI,2017,610000,40000,Diesel,Individual,Manual,Second Owner
1355,Hyundai Xcent 1.2 VTVT S,2019,660000,7000,Petrol,Individual,Manual,Second Owner
1356,Maruti Wagon R LXI LPG BSIV,2012,220000,80000,LPG,Individual,Manual,Second Owner
1357,Nissan Micra Diesel XV Premium,2011,138000,90000,Diesel,Individual,Manual,Second Owner
1358,Nissan Micra Diesel XV Premium,2013,210000,13770,Diesel,Individual,Manual,First Owner
1359,Maruti Zen LXi - BS III,2005,125000,34000,Petrol,Dealer,Manual,First Owner
1360,Maruti Alto LXi BSIII,2008,125000,102000,Petrol,Dealer,Manual,First Owner
1361,Honda City i DTEC SV,2014,725000,110000,Diesel,Individual,Manual,First Owner
1362,Maruti Alto K10 2010-2014 VXI,2011,170000,90000,Petrol,Individual,Manual,Second Owner
1363,Toyota Innova 2.5 VX (Diesel) 7 Seater,2015,1200000,70000,Diesel,Individual,Manual,Third Owner
1364,Maruti Wagon R VXI BSIII,2003,70000,90000,Petrol,Individual,Manual,Second Owner
1365,Maruti Alto LXi,2007,100000,70000,Petrol,Individual,Manual,Second Owner
1366,Honda Civic 1.8 (E) MT,2006,300000,80000,Petrol,Individual,Manual,Second Owner
1367,Maruti Swift VDI,2013,450000,100000,Diesel,Individual,Manual,Second Owner
1368,Maruti Swift Dzire VDI,2015,530000,100000,Diesel,Individual,Manual,First Owner
1369,Maruti Zen Estilo 1.1 LXI BSIII,2007,100000,143000,Petrol,Individual,Manual,Third Owner
1370,Honda City 1.5 V MT,2010,350000,115000,Petrol,Individual,Manual,Second Owner
1371,Tata Manza ELAN Quadrajet BS IV,2011,165000,100000,Diesel,Individual,Manual,Second Owner
1372,Maruti Swift Dzire ZDI,2019,475000,120000,Diesel,Individual,Manual,Second Owner
1373,Mahindra Xylo E4 ABS BS IV,2013,350000,42000,Diesel,Individual,Manual,First Owner
1374,Renault KWID RXL,2016,229999,38000,Petrol,Individual,Manual,First Owner
1375,Honda WR-V i-DTEC VX,2018,800000,35000,Diesel,Individual,Manual,First Owner
1376,Maruti Swift Dzire ZDI,2014,475000,120000,Diesel,Individual,Manual,Second Owner
1377,Nissan Terrano XL 110 PS,2014,425000,136906,Diesel,Individual,Manual,First Owner
1378,Maruti Ciaz VDi Plus,2015,660000,97000,Diesel,Individual,Manual,Second Owner
1379,Honda Amaze S CVT Petrol,2019,610000,10000,Petrol,Individual,Automatic,First Owner
1380,Honda Brio S MT,2013,240000,50000,Petrol,Individual,Manual,Third Owner
1381,Maruti Esteem Lxi,2005,70000,60000,Petrol,Individual,Manual,Second Owner
1382,Toyota Corolla Altis Diesel D4DGL,2011,550000,120000,Diesel,Individual,Manual,First Owner
1383,Tata Indica Vista Aura 1.2 Safire,2010,100000,120000,Petrol,Individual,Manual,Second Owner
1384,Mahindra Bolero SLE,2010,350000,90000,Diesel,Individual,Manual,Second Owner
1385,Hyundai EON Era Plus,2013,200000,120000,Petrol,Individual,Manual,First Owner
1386,Hyundai Elite i20 Asta Option CVT BSIV,2019,720000,3000,Petrol,Individual,Automatic,First Owner
1387,Maruti Ritz VDi,2014,350000,133000,Diesel,Individual,Manual,First Owner
1388,Maruti Wagon R VXI BS IV,2016,400000,25000,Petrol,Individual,Manual,First Owner
1389,Hyundai i20 Active 1.2 S,2017,570000,35000,Petrol,Individual,Manual,First Owner
1390,Maruti Omni MPI STD BSIV,2015,130000,70000,Petrol,Individual,Manual,First Owner
1391,Maruti Alto 800 LXI,2016,210000,52000,Petrol,Individual,Manual,First Owner
1392,Hyundai Creta 1.4 E Plus,2018,800000,52000,Diesel,Individual,Manual,First Owner
1393,Honda Jazz 1.5 E i DTEC,2017,700000,39000,Diesel,Individual,Manual,First Owner
1394,Tata Indica Vista Quadrajet VX,2011,200000,28689,Diesel,Individual,Manual,First Owner
1395,Tata Aria Pure LX 4x2,2014,495000,90000,Diesel,Individual,Manual,Second Owner
1396,Ford Fiesta Classic 1.4 Duratorq CLXI,2014,325000,80322,Diesel,Dealer,Manual,First Owner
1397,Ford Freestyle Trend Petrol BSIV,2019,650000,8000,Petrol,Individual,Manual,First Owner
1398,Mahindra Jeep MM 775 XDB,2000,155000,50000,Diesel,Individual,Manual,Second Owner
1399,Maruti 800 AC BSIII,2007,75000,90000,Petrol,Individual,Manual,Second Owner
1400,Hyundai Grand i10 1.2 CRDi Magna,2015,350000,61658,Diesel,Dealer,Manual,First Owner
1401,Maruti Zen Estilo LX BSIV,2010,90000,50000,Petrol,Individual,Manual,Third Owner
1402,Maruti Ertiga SHVS VDI,2016,600000,80000,Diesel,Individual,Manual,First Owner
1403,Mahindra Scorpio SLE BSIII,2010,400000,185000,Diesel,Individual,Manual,First Owner
1404,Maruti Swift VDI BSIV,2014,370000,57000,Diesel,Individual,Manual,Second Owner
1405,Maruti 800 DX,2000,50000,60000,Petrol,Individual,Manual,First Owner
1406,Honda City 1.5 GXI,2004,125000,120000,Petrol,Individual,Manual,Second Owner
1407,Honda CR-V Diesel 4WD,2018,1800000,26000,Diesel,Individual,Automatic,First Owner
1408,Hyundai Grand i10 1.2 Kappa Magna AT,2019,650000,20000,Petrol,Individual,Automatic,First Owner
1409,Maruti Ertiga BSIV VXI AT,2017,800000,30600,Petrol,Individual,Automatic,First Owner
1410,Volkswagen Polo 1.0 TSI Highline Plus,2020,802000,5000,Petrol,Individual,Manual,First Owner
1411,Audi A4 35 TDI Premium,2015,2300000,35000,Diesel,Individual,Automatic,Third Owner
1412,Hyundai Xcent 1.1 CRDi SX,2016,430000,35000,Diesel,Individual,Manual,First Owner
1413,Hyundai Verna 1.6 SX VTVT,2017,650000,23000,Petrol,Individual,Manual,First Owner
1414,Mahindra Scorpio 2.6 SLX Turbo 7 Seater,2004,170000,120000,Diesel,Individual,Manual,First Owner
1415,Skoda Superb Elegance 2.0 TDI CR AT,2011,450000,235000,Diesel,Individual,Automatic,First Owner
1416,Maruti Alto 800 LXI,2013,250000,87000,Petrol,Individual,Manual,First Owner
1417,Ford Ecosport 1.0 Ecoboost Titanium,2014,550000,72000,Petrol,Individual,Manual,Second Owner
1418,Jaguar XF 3.0 Litre S Premium Luxury,2013,2000000,64000,Diesel,Individual,Automatic,Second Owner
1419,Maruti Zen Estilo VXI BSIII,2007,140000,100000,Petrol,Individual,Manual,Second Owner
1420,Chevrolet Beat LT,2012,155000,12000,Petrol,Individual,Manual,First Owner
1421,Hyundai Accent Executive,2010,120000,67000,Petrol,Individual,Manual,Third Owner
1422,Toyota Innova 2.5 E 8 STR,2012,287000,70000,Diesel,Individual,Manual,First Owner
1423,Maruti Baleno Alpha 1.3,2016,675000,60000,Diesel,Individual,Manual,First Owner
1424,Hyundai i10 Magna 1.2 iTech SE,2011,235000,74500,Petrol,Individual,Manual,Second Owner
1425,Hyundai i20 1.4 CRDi Asta,2011,300000,118700,Diesel,Individual,Manual,Second Owner
1426,Nissan Micra XL CVT,2015,434999,40000,Petrol,Individual,Automatic,Second Owner
1427,Mahindra Scorpio VLX AT 2WD BSIII,2004,225000,223660,Diesel,Individual,Automatic,Third Owner
1428,Toyota Corolla AE,2006,160000,140000,Petrol,Individual,Manual,Second Owner
1429,Hyundai Grand i10 Nios Sportz,2020,600000,5000,Petrol,Individual,Manual,First Owner
1430,Chevrolet Tavera Neo 3 LT 9 Seats BSIII,2016,470000,100000,Diesel,Individual,Manual,Second Owner
1431,Maruti Swift Dzire VXi,2011,300000,100000,Petrol,Individual,Manual,Second Owner
1432,Maruti Baleno Delta 1.2,2018,600000,2000,Petrol,Individual,Manual,First Owner
1433,Hyundai Grand i10 Nios AMT Magna,2020,640000,4000,Petrol,Individual,Automatic,First Owner
1434,Tata Indica DLS,2006,50000,120000,Diesel,Individual,Manual,Fourth & Above Owner
1435,Hyundai Verna 1.6 VTVT S,2015,600000,35000,Petrol,Individual,Manual,First Owner
1436,Hyundai i10 Magna LPG,2014,290000,29000,LPG,Individual,Manual,First Owner
1437,Hyundai Verna 1.6 VTVT S,2015,600000,30000,Petrol,Individual,Manual,First Owner
1438,Tata Manza Aqua Quadrajet BS IV,2012,190000,120000,Diesel,Individual,Manual,First Owner
1439,Hyundai i10 Era 1.1,2008,160000,110000,Petrol,Individual,Manual,Third Owner
1440,Maruti Alto K10 VXI,2017,325000,15000,Petrol,Individual,Manual,First Owner
1441,Mahindra Bolero DI,2006,200000,73756,Diesel,Individual,Manual,First Owner
1442,Toyota Fortuner 2.8 2WD AT BSIV,2018,2800000,40000,Diesel,Individual,Automatic,First Owner
1443,Chevrolet Spark 1.0 LS,2011,125000,60000,Petrol,Individual,Manual,Third Owner
1444,Hyundai i10 Magna 1.1,2008,155000,60000,Petrol,Individual,Manual,Fourth & Above Owner
1445,Hyundai i20 Asta 1.4 CRDi,2015,550000,90000,Diesel,Individual,Manual,First Owner
1446,Maruti Wagon R LX BSIII,2009,130000,70000,Petrol,Individual,Manual,Fourth & Above Owner
1447,Maruti 800 AC,2002,80000,70000,Petrol,Individual,Manual,Second Owner
1448,Toyota Etios Cross 1.4L GD,2015,500000,80000,Diesel,Individual,Manual,Second Owner
1449,Renault KWID RXT BSIV,2019,250000,27000,Petrol,Individual,Manual,First Owner
1450,Mahindra XUV500 W8 2WD,2012,580000,70000,Diesel,Individual,Manual,First Owner
1451,Daewoo Matiz SD,2002,60000,50000,Petrol,Individual,Manual,First Owner
1452,Toyota Etios GD,2012,300000,185000,Diesel,Individual,Manual,First Owner
1453,Ford Figo Diesel Titanium,2014,200000,90000,Diesel,Individual,Manual,Second Owner
1454,Tata Hexa XT,2017,1200000,16400,Diesel,Individual,Manual,First Owner
1455,Toyota Etios Cross 1.4L GD,2015,350000,80000,Diesel,Individual,Manual,Second Owner
1456,Mahindra XUV500 W8 4WD,2012,600000,80000,Diesel,Individual,Manual,Second Owner
1457,Honda Jazz V,2019,650000,4000,Petrol,Individual,Manual,First Owner
1458,Maruti A-Star Lxi,2008,120000,40000,Petrol,Individual,Manual,First Owner
1459,Tata New Safari DICOR 2.2 EX 4x2,2010,180000,120000,Diesel,Individual,Manual,Second Owner
1460,Hyundai Verna VTVT 1.6 AT SX Option,2018,950000,41395,Petrol,Individual,Automatic,First Owner
1461,Tata Manza Aura Quadrajet BS IV,2012,250999,35000,Diesel,Individual,Manual,Second Owner
1462,Skoda Laura Ambiente 2.0 TDI CR MT,2012,385000,52000,Diesel,Dealer,Manual,First Owner
1463,Audi A8 L 3.0 TDI quattro,2009,1250000,47000,Diesel,Dealer,Automatic,Second Owner
1464,Chevrolet Beat LT,2013,165000,50000,Petrol,Individual,Manual,First Owner
1465,Hyundai Elantra SX,2015,700000,48000,Petrol,Dealer,Manual,First Owner
1466,Mahindra XUV500 W8 4WD,2015,750000,53000,Diesel,Dealer,Manual,First Owner
1467,Mahindra Renault Logan 1.5 DLS,2008,89999,213000,Diesel,Individual,Manual,First Owner
1468,Datsun redi-GO AMT 1.0 T Option,2018,290000,15000,Petrol,Dealer,Automatic,First Owner
1469,Tata Nano Cx BSIII,2014,45000,7000,Petrol,Individual,Manual,Second Owner
1470,Skoda Superb Ambition 2.0 TDI CR AT,2013,675000,88000,Diesel,Dealer,Automatic,First Owner
1471,Nissan Terrano XL Plus 85 PS,2015,530000,55000,Diesel,Dealer,Manual,First Owner
1472,BMW X1 sDrive20d M Sport,2014,1485000,48000,Diesel,Dealer,Automatic,First Owner
1473,Chevrolet Enjoy TCDi LT 7 Seater,2014,325000,71014,Diesel,Dealer,Manual,First Owner
1474,Honda Amaze S Diesel,2015,400000,60000,Diesel,Dealer,Manual,First Owner
1475,Mahindra KUV 100 D75 K6 Plus,2017,380000,71000,Diesel,Dealer,Manual,First Owner
1476,Honda City i-VTEC CVT VX,2016,750000,45000,Petrol,Dealer,Automatic,First Owner
1477,Honda Brio VX,2017,390000,45000,Petrol,Dealer,Manual,First Owner
1478,Maruti Alto LXi,2009,110000,20000,Petrol,Individual,Manual,First Owner
1479,MG Hector Sharp Diesel MT BSIV,2019,1825000,14000,Diesel,Dealer,Manual,First Owner
1480,Audi A4 35 TDI Premium Plus,2019,3256000,17000,Diesel,Dealer,Automatic,First Owner
1481,Renault Scala Diesel RxL,2015,370000,60000,Diesel,Dealer,Manual,First Owner
1482,Chevrolet Beat Diesel LT,2013,210000,80000,Diesel,Individual,Manual,Second Owner
1483,Skoda Laura Ambiente 1.9 PD,2007,175000,181000,Diesel,Individual,Manual,Fourth & Above Owner
1484,Hyundai Verna 1.6 SX CRDi (O),2012,575000,89550,Diesel,Individual,Manual,Second Owner
1485,Mahindra Xylo D4,2010,320000,90000,Diesel,Individual,Manual,Third Owner
1486,Maruti Swift Ldi BSIV,2010,280000,149500,Diesel,Individual,Manual,Third Owner
1487,Renault Duster 85PS Diesel RxL Optional,2013,500000,190000,Diesel,Individual,Manual,Second Owner
1488,Ford Fiesta Diesel Style,2013,380000,83000,Diesel,Dealer,Manual,First Owner
1489,Maruti 800 AC BSIII,2005,120000,20000,Petrol,Individual,Manual,Second Owner
1490,Maruti Eeco 5 Seater AC BSIV,2018,395000,20000,Petrol,Individual,Manual,First Owner
1491,Skoda Laura 1.9 TDI MT Ambiente,2010,360000,160000,Diesel,Individual,Manual,First Owner
1492,Nissan Terrano XL Plus 85 PS,2015,451000,100000,Diesel,Individual,Manual,First Owner
1493,Chevrolet Spark 1.0 LS,2010,175000,45000,Petrol,Individual,Manual,Second Owner
1494,Chevrolet Spark 1.0 LS,2009,170000,44800,Petrol,Individual,Manual,Second Owner
1495,Hyundai Santro Xing XL eRLX Euro III,2006,100000,40000,Petrol,Individual,Manual,Second Owner
1496,Maruti Omni MPI STD BSIV,2014,150000,120000,Petrol,Individual,Manual,Third Owner
1497,Tata Indica Vista Quadrajet LX,2011,149000,10000,Diesel,Individual,Manual,Second Owner
1498,Tata Indica Vista Aqua 1.3 Quadrajet,2011,160000,80000,Diesel,Individual,Manual,Second Owner
1499,Datsun GO Plus T Option Petrol,2018,434999,10000,Petrol,Individual,Manual,First Owner
1500,Mahindra XUV500 W8 4WD,2014,800000,156000,Diesel,Individual,Manual,First Owner
1501,Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,2010,819999,120000,Diesel,Individual,Manual,Second Owner
1502,Maruti Baleno Vxi,2007,163000,100000,Petrol,Individual,Manual,Second Owner
1503,Mercedes-Benz E-Class 220 CDI,2001,350000,100000,Diesel,Individual,Manual,Second Owner
1504,Tata Indica GLS BS IV,2006,75000,100000,Petrol,Individual,Manual,Second Owner
1505,Maruti Alto LXi,2012,180000,60000,Petrol,Individual,Manual,Second Owner
1506,Ford Figo Aspire 1.5 TDCi Trend,2017,675000,30000,Diesel,Individual,Manual,First Owner
1507,Maruti Swift VDI,2013,400000,170000,Diesel,Individual,Manual,First Owner
1508,Volkswagen Polo Diesel Highline 1.2L,2013,434999,100000,Diesel,Individual,Manual,Second Owner
1509,Tata Indigo GLX,2006,100000,110000,Petrol,Individual,Manual,Second Owner
1510,Maruti Swift Dzire LDI Optional,2015,419000,170000,Diesel,Individual,Manual,Second Owner
1511,Tata Indica GLS BS IV,2009,200000,100000,Petrol,Individual,Manual,First Owner
1512,Renault Scala Diesel RxL,2014,400000,35000,Diesel,Individual,Manual,First Owner
